Anno,Nil,eastas M,eastas F,noraf M,noraf F,ssaf M,ssaf F,seas M,seas F,ita M,ita F,southas M,southas F,soam M,soam F,eu15 M,eu15 F,westas M,westas F,noram M,noram F,eun13 M,eun13 F,otheu M,otheu F,ocean M,ocean F,other M,other F
2016,Ripamonti,65,67,162,73,20,16,120,141,6113,6572,132,85,138,214,26,52,20,23,5,2,65,101,90,136,1,0,0,0
2016,Quintosole,0,0,33,17,3,0,2,7,536,106,10,7,5,2,1,1,0,0,1,0,20,3,20,12,0,0,0,0
2016,Ronchetto delle Rane,0,0,23,14,1,2,14,10,329,301,6,5,14,14,2,1,3,2,2,2,0,1,0,1,0,0,0,0
2016,Gratosoglio - Ticinello,86,77,371,328,105,48,179,183,7560,8494,206,149,193,326,7,12,15,17,4,3,76,94,92,150,0,0,0,1
2016,Stadera,206,212,775,405,104,95,512,568,11603,12516,551,287,459,668,41,69,33,27,7,10,167,252,156,326,0,2,0,0
2016,Tibaldi,71,77,304,121,22,20,123,168,4547,5079,152,73,139,218,27,45,8,10,2,1,37,87,51,138,0,1,0,0
2016,Navigli,64,77,224,117,24,38,108,143,7031,7919,172,76,187,262,76,122,11,20,14,23,75,156,54,144,1,2,0,0
2016,S. Cristoforo,57,57,544,240,77,45,113,158,5274,5671,153,99,170,264,25,51,19,15,7,3,88,130,88,155,1,2,0,0
2016,Barona,25,40,407,351,40,55,114,159,6917,7725,107,103,147,256,17,41,17,16,0,1,60,115,59,100,0,0,0,0
2016,Cantalupa,8,4,11,4,1,2,0,0,218,207,2,1,7,11,4,2,1,1,0,1,5,5,1,2,0,0,0,0
2016,Ronchetto S/N,59,77,300,163,17,18,76,111,6025,6709,82,57,182,270,27,39,15,12,3,2,59,81,62,108,0,0,0,0
2016,Giambellino,260,260,1488,837,110,169,610,791,10939,12549,486,348,540,763,58,91,30,30,7,11,274,349,146,333,1,0,0,2
2016,Tortona,45,54,66,30,6,12,67,114,6323,7449,59,42,56,150,82,113,7,15,5,12,21,73,28,110,3,2,0,0
2016,Washington,67,87,67,31,32,30,203,310,10993,13110,82,89,125,253,190,278,31,45,18,23,29,153,97,300,3,2,1,0
2016,Bande Nere,344,371,484,250,49,53,669,962,16928,20063,329,231,528,834,105,164,102,110,21,18,175,349,152,456,1,1,1,0
2016,Lorenteggio,87,91,317,185,21,23,89,129,5620,6304,102,78,146,214,20,36,11,18,2,1,79,115,49,154,0,1,0,0
2016,Muggiano,0,3,20,12,7,7,7,10,1446,1438,6,8,25,34,2,8,0,1,0,1,11,14,7,21,0,0,0,0
2016,Baggio,88,86,618,331,55,55,512,548,11389,12830,299,234,700,842,22,40,9,10,3,1,218,274,141,276,0,0,0,0
2016,Forze Armate,135,137,591,366,83,84,391,476,9494,10510,172,148,399,550,20,34,16,17,2,2,113,210,96,238,0,0,0,0
2016,Selinunte,248,283,2463,1450,246,210,561,718,7967,9280,284,203,487,743,53,78,29,33,2,7,467,556,157,365,0,0,0,0
2016,De Angeli - Monte Rosa,141,153,63,41,30,27,157,244,8439,9919,91,70,156,285,213,268,11,18,7,18,51,157,90,236,2,0,0,0
2016,Tre Torri,16,15,1,2,0,3,10,18,796,859,3,7,6,21,75,64,7,9,6,4,7,22,8,21,0,0,0,0
2016,S. Siro,65,79,107,80,26,29,173,245,5091,5338,73,67,150,201,272,268,5,8,12,7,51,87,36,104,0,0,0,0
2016,Quarto Cagnino,62,70,132,87,11,15,54,69,4280,4550,27,18,90,106,11,27,6,4,0,1,24,47,35,81,0,0,0,0
2016,Quinto Romano,3,2,69,28,13,7,28,26,2066,2224,29,17,48,59,3,9,0,1,0,1,30,32,17,34,0,0,0,0
2016,Figino,2,5,41,27,4,6,23,27,819,814,31,27,44,57,2,1,1,0,0,0,32,42,23,32,0,0,0,0
2016,Trenno,0,1,23,15,79,2,12,19,1910,1933,45,4,16,39,3,5,10,0,2,0,7,10,6,29,0,0,0,0
2016,Gallaratese,104,112,204,151,85,85,143,219,13610,15450,98,86,228,420,36,59,33,26,9,9,171,268,109,279,1,1,0,0
2016,QT 8,22,23,11,8,2,4,26,24,1678,1966,24,22,22,59,7,18,8,6,2,1,13,26,13,49,0,0,0,0
2016,Portello,47,44,20,15,14,16,53,61,3463,3842,29,33,59,123,44,63,4,5,1,5,17,52,18,61,0,1,0,0
2016,Pagano,57,60,15,6,18,19,97,182,7409,8131,69,72,67,155,154,217,16,18,15,18,35,98,42,177,3,3,0,0
2016,Sarpi,1140,1076,113,59,58,38,238,330,11538,13508,164,107,181,353,195,265,21,35,14,20,68,189,115,267,1,2,0,0
2016,Ghisolfa,340,351,233,121,48,33,248,293,6791,7755,133,82,244,339,51,93,14,17,4,9,60,119,78,182,0,0,0,0
2016,Villapizzone,1416,1466,1548,666,237,109,913,1077,13278,14635,742,486,1048,1261,78,83,115,56,10,3,362,443,267,541,1,0,0,0
2016,Maggiore - Musocco,40,40,109,58,18,14,33,39,2056,2204,38,33,105,145,7,7,4,4,1,2,47,49,23,57,0,1,0,0
2016,Cascina Triulza - Expo,2,1,44,1,5,1,1,0,539,69,2,0,11,10,2,1,2,0,0,0,21,6,29,5,0,0,0,0
2016,Sacco,16,13,2,1,1,0,1,4,114,85,2,3,5,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2016,Stephenson,5,2,0,0,0,0,3,2,30,25,3,1,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0
2016,Quarto Oggiaro,786,848,826,554,234,121,309,362,11379,12608,405,300,476,646,15,38,51,36,2,3,152,211,172,303,0,1,0,0
2016,Bovisa,432,446,1055,326,80,43,248,319,4318,4520,272,177,339,437,20,29,69,52,2,3,124,161,98,167,0,2,0,3
2016,Farini,164,183,339,63,26,8,55,76,1258,1287,109,54,70,98,8,11,8,7,2,5,20,32,26,47,0,1,0,0
2016,Dergano,835,810,1500,386,120,59,447,533,7298,7543,766,295,528,669,22,52,40,36,2,5,155,221,106,253,0,0,0,0
2016,Affori,878,901,999,340,114,32,511,589,8550,9046,423,269,430,577,33,45,33,24,3,4,202,261,166,306,1,1,0,0
2016,Bovisasca,51,54,100,75,22,17,37,37,2929,3227,31,31,89,108,4,8,9,4,1,1,40,61,49,85,0,0,0,0
2016,Comasina,509,480,295,147,33,23,86,107,3091,3385,213,143,224,264,7,10,19,24,5,5,127,125,82,108,0,0,0,0
2016,Bruzzano,94,97,339,163,51,42,89,97,5068,5433,121,90,242,348,12,10,14,23,4,5,96,137,128,165,0,0,0,0
2016,Parco Nord,2,3,2,0,0,0,0,3,38,42,0,1,1,0,1,0,0,0,0,0,4,0,2,2,0,0,0,0
2016,Parco delle Abbazie,0,0,1,0,2,2,0,1,137,129,3,1,2,4,0,0,0,0,0,0,39,29,51,52,0,0,1,0
2016,Parco dei Navigli,0,0,6,3,0,0,0,0,151,100,1,2,1,1,0,1,0,0,0,0,5,9,6,9,0,0,0,0
2016,Parco Agricolo Sud,0,0,3,2,0,0,0,1,146,122,0,0,1,2,0,0,0,0,0,0,2,5,5,8,0,0,0,0
2016,Parco Bosco in Città,0,0,6,3,0,0,5,1,128,141,2,2,9,12,0,2,1,0,0,0,26,25,3,1,0,0,0,0
2017,Duomo,41,66,23,18,34,52,144,265,7316,7502,145,126,73,196,181,229,15,26,15,31,21,111,58,188,3,2,1,0
2017,Brera,52,81,170,38,97,70,129,281,7431,8262,108,118,63,204,180,238,31,31,39,46,53,149,84,237,3,2,2,0
2017,Giardini Porta Venezia,0,0,0,0,0,0,1,2,18,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Guastalla,19,47,11,8,21,29,112,270,6325,6942,158,142,63,198,93,144,31,44,14,31,31,108,44,164,1,0,0,0
2017,Vigentina,52,63,131,30,17,18,63,119,5771,6456,103,94,80,133,67,106,18,17,11,19,21,77,38,153,0,1,0,0
2017,Ticinese,90,107,199,85,11,9,127,163,8139,9462,108,76,119,214,110,138,21,31,11,23,43,130,56,179,2,1,0,0
2017,Magenta - S. Vittore,44,52,20,14,20,29,89,213,7455,8150,111,118,54,155,204,271,16,27,18,24,54,122,44,161,2,1,0,0
2017,Parco Sempione,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Garibaldi Repubblica,63,71,30,16,13,9,26,27,2287,2516,65,36,69,104,38,51,5,6,6,9,34,47,13,57,0,1,0,0
2017,Centrale,283,310,258,95,555,179,257,342,6841,6901,908,238,227,307,96,113,76,35,13,24,83,159,72,191,1,0,0,0
2017,Isola,372,386,571,209,57,30,224,281,8913,9740,463,182,206,289,118,168,29,38,16,19,84,172,93,235,0,1,0,0
2017,Maciachini - Maggiolina,466,488,531,203,50,44,401,516,9920,11075,454,214,349,516,73,110,35,34,9,20,95,193,115,279,0,2,0,0
2017,Greco,330,317,321,145,100,87,397,430,5690,6119,276,151,255,348,30,41,33,23,0,3,104,122,70,208,0,0,0,0
2017,Niguarda - Cà Granda,269,330,694,468,113,109,253,318,14909,16391,276,202,484,694,41,79,41,35,8,9,164,269,198,440,0,0,0,1
2017,Bicocca,68,96,188,86,99,14,83,110,3553,3546,86,48,120,148,21,28,22,14,2,7,35,62,33,74,0,0,0,0
2017,Vle Monza,269,331,576,310,153,49,793,911,10928,11454,431,324,604,751,50,70,41,31,6,10,219,288,195,412,1,2,0,0
2017,Adriano,194,212,539,173,394,104,239,294,6548,6478,242,123,283,340,17,36,48,28,5,2,177,205,89,174,1,0,2,0
2017,Parco Lambro - Cimiano,77,132,259,150,24,24,268,310,7766,8829,119,88,321,449,31,63,44,38,4,3,101,171,74,200,1,0,0,0
2017,Padova,642,690,1958,773,182,102,1258,1429,11657,12786,814,445,1078,1331,55,87,62,44,11,12,350,450,293,571,0,1,0,0
2017,Loreto,945,918,2535,688,304,128,1277,1579,14356,15143,2087,670,1050,1263,102,142,146,64,10,9,244,404,255,539,2,3,0,0
2017,Buenos Aires - Venezia,385,456,349,174,112,106,545,754,25756,28708,635,319,351,664,318,456,124,122,50,60,136,389,203,706,7,6,0,0
2017,Città Studi,167,222,313,168,97,110,369,528,14337,16592,387,225,491,675,137,175,140,120,7,16,150,265,155,380,2,2,2,0
2017,Lambrate,66,77,223,113,36,15,187,215,4488,4814,115,63,168,205,22,29,68,53,4,4,75,126,45,107,0,0,0,1
2017,Parco Forlanini - Ortica,5,11,78,22,1138,103,10,15,355,331,315,8,29,40,5,13,38,5,0,0,28,27,12,20,0,0,0,0
2017,Corsica,122,148,156,96,25,23,327,348,7731,9040,170,74,212,325,48,80,31,41,7,10,69,171,117,247,1,0,0,0
2017,XXII Marzo,128,157,119,70,51,52,182,274,13375,15271,109,102,177,361,164,240,52,62,15,34,72,185,99,307,3,6,0,0
2017,Porta Romana,81,87,93,52,13,5,122,168,7027,7716,77,49,110,188,102,133,14,17,21,26,32,97,45,154,4,4,0,0
2017,Umbria - Molise,143,177,649,350,145,154,367,436,8591,9678,243,132,275,419,61,79,51,44,2,10,125,199,117,275,1,3,0,0
2017,Ortomercato,78,90,386,143,25,17,92,112,1272,1364,93,56,93,149,5,7,4,7,1,0,82,71,21,48,0,1,0,0
2017,Mecenate,64,67,290,203,90,42,183,212,7413,8597,190,139,364,502,24,31,24,19,2,9,142,195,112,228,0,1,0,0
2017,Parco Monlué - Ponte Lambro,8,9,310,140,223,22,81,80,1653,1631,118,56,258,314,4,7,23,7,2,0,55,94,37,38,0,0,0,0
2017,Triulzo Superiore,3,5,224,90,14,5,55,67,302,248,145,102,124,125,1,2,1,0,0,0,37,35,23,23,0,0,0,0
2017,Rogoredo,26,34,243,122,35,20,102,139,4205,4018,192,108,202,262,25,27,17,22,3,3,85,113,44,111,0,0,0,0
2017,Chiaravalle,0,3,31,12,1,3,10,12,461,448,24,8,8,9,1,0,0,0,0,0,4,8,6,6,0,0,0,0
2017,Lodi - Corvetto,289,324,1418,689,197,150,782,946,12597,14188,498,319,807,1086,53,100,57,47,5,5,336,459,234,496,0,1,2,0
2017,Scalo Romana,126,142,889,357,343,31,302,357,4020,4134,546,172,265,341,22,28,27,6,3,4,84,130,55,141,0,0,0,0
2017,Ex OM - Morivione,68,72,138,58,8,5,126,124,3087,3340,91,69,98,168,15,37,10,10,4,4,31,55,26,65,0,1,0,0
2017,Ripamonti,68,69,163,73,19,18,122,148,6208,6650,131,86,135,200,25,51,21,21,5,2,75,113,94,135,1,0,0,0
2017,Quintosole,0,0,30,13,4,0,2,7,600,112,9,6,5,2,2,1,1,0,1,0,22,3,21,14,0,0,0,0
2017,Ronchetto delle Rane,0,0,22,15,1,2,13,9,321,297,6,5,14,15,2,1,3,2,2,2,0,1,0,1,0,0,0,0
2017,Gratosoglio - Ticinello,102,90,379,320,102,48,177,185,7508,8439,204,139,190,325,7,13,15,17,4,3,77,95,89,151,0,0,0,0
2017,Stadera,193,213,809,437,109,95,518,579,11622,12447,548,288,465,659,42,69,35,30,8,11,171,261,155,334,0,2,0,0
2017,Tibaldi,72,83,328,125,26,23,138,179,4558,5078,148,74,144,232,29,51,8,12,3,2,35,87,54,128,0,1,0,0
2017,Navigli,72,84,219,117,21,35,96,137,7058,7897,156,75,183,246,86,123,12,19,16,25,74,148,58,161,2,2,0,0
2017,S. Cristoforo,69,72,571,273,72,42,106,147,5288,5698,167,104,176,257,28,54,19,21,7,2,91,138,85,151,1,1,0,0
2017,Barona,33,49,432,379,38,55,124,171,6901,7741,113,109,154,261,16,45,18,18,0,2,75,117,59,108,0,0,0,0
2017,Cantalupa,8,6,12,5,1,2,0,0,221,208,4,3,6,11,3,3,1,1,0,1,5,6,1,1,0,0,0,1
2017,Ronchetto S/N,60,77,297,169,15,17,80,106,5984,6733,100,63,166,257,29,35,18,13,2,2,60,81,57,96,0,0,0,0
2017,Giambellino,260,252,1503,882,108,148,614,808,10851,12504,501,375,537,766,64,94,28,28,3,8,274,365,135,321,2,2,0,2
2017,Tortona,46,58,71,31,4,12,64,116,6377,7492,61,42,53,149,77,112,9,19,6,14,22,77,31,104,2,0,0,0
2017,Washington,64,90,65,28,29,26,205,312,11086,13246,85,88,100,242,195,286,33,55,17,23,30,146,96,302,1,2,1,0
2017,Bande Nere,375,394,474,250,57,55,691,976,17063,20117,413,266,530,818,122,176,112,127,23,23,184,358,156,467,1,1,1,0
2017,Lorenteggio,89,103,318,205,22,21,89,138,5707,6314,99,82,149,203,19,37,13,19,2,1,81,113,48,143,0,1,0,0
2017,Muggiano,0,2,16,10,7,8,7,10,1452,1450,6,8,26,36,2,8,0,1,0,1,11,15,8,20,0,0,0,0
2017,Baggio,80,87,614,350,64,72,533,546,11327,12795,309,249,747,886,19,39,10,12,3,1,226,285,130,277,0,0,0,0
2017,Forze Armate,146,145,612,408,89,77,382,475,9447,10489,171,158,394,536,22,39,17,13,3,3,128,229,104,242,0,0,0,0
2017,Selinunte,249,292,2543,1531,245,208,572,727,7965,9258,283,201,474,717,53,88,32,36,5,10,261,358,135,332,0,1,0,0
2017,De Angeli - Monte Rosa,142,156,66,42,29,30,158,231,8550,10029,95,76,153,271,233,289,17,17,9,21,47,161,90,249,1,1,0,0
2017,Tre Torri,22,20,1,2,1,3,11,21,839,901,4,6,9,22,78,73,5,7,8,10,11,23,11,24,0,0,0,0
2017,S. Siro,74,81,124,84,28,31,180,243,5101,5359,72,71,155,190,281,285,5,9,13,8,48,100,38,111,0,0,0,0
2017,Quarto Cagnino,68,79,145,92,12,15,58,80,4263,4554,27,20,94,120,13,29,6,5,3,3,24,52,34,75,0,0,0,0
2017,Quinto Romano,3,2,83,33,16,7,33,32,2047,2169,25,18,47,61,3,8,1,0,0,1,29,32,18,38,0,0,0,0
2017,Figino,2,6,46,37,4,9,29,35,857,840,33,29,46,64,2,1,1,0,0,0,32,45,22,30,0,0,0,0
2017,Trenno,1,3,27,15,96,4,10,18,1862,1896,40,5,24,41,4,4,11,0,1,0,7,10,7,26,0,0,0,0
2017,Gallaratese,111,122,263,218,103,141,180,277,13581,15450,140,117,270,481,32,75,34,23,6,8,182,272,110,296,1,1,0,0
2017,QT 8,18,25,11,9,5,2,29,30,1693,1958,27,23,25,55,8,19,9,11,2,1,14,29,12,51,0,0,0,0
2017,Portello,49,56,21,14,15,20,54,62,3536,3923,30,28,58,124,48,71,8,10,2,5,20,55,25,76,0,1,0,0
2017,Pagano,60,56,19,7,18,19,86,167,7563,8181,67,72,60,154,173,233,22,25,14,18,33,98,49,192,3,3,0,0
2017,Sarpi,1172,1123,112,60,61,35,238,314,11733,13703,155,107,175,343,206,282,26,44,13,21,64,184,113,275,1,2,0,0
2017,Ghisolfa,327,331,243,124,92,57,244,286,6936,7864,157,86,241,326,59,100,17,15,3,8,55,131,64,179,0,0,0,0
2017,Villapizzone,1474,1505,1561,695,240,107,914,1076,13383,14670,791,542,1040,1259,76,93,116,58,11,5,354,447,257,541,0,1,0,0
2017,Maggiore - Musocco,48,44,112,57,21,14,34,42,2301,2412,47,38,122,160,9,8,6,6,2,2,57,65,26,64,0,1,0,0
2017,Cascina Triulza - Expo,1,1,53,2,6,1,2,0,557,77,2,0,19,11,2,1,2,0,0,0,24,6,36,6,0,0,0,0
2017,Sacco,15,14,2,1,1,0,2,3,112,82,2,2,8,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2017,Stephenson,5,1,3,0,0,1,6,7,39,29,3,1,2,2,1,1,0,0,0,0,0,2,1,3,0,0,0,0
2017,Quarto Oggiaro,824,887,845,568,236,125,321,379,11215,12420,404,305,483,630,15,37,57,34,2,6,159,215,169,297,0,1,0,0
2017,Bovisa,437,450,1041,341,75,39,266,323,4379,4588,295,182,337,415,20,31,73,57,4,3,118,153,105,182,0,2,0,1
2017,Farini,172,175,338,64,24,8,53,72,1278,1288,104,50,68,88,8,12,7,9,1,5,19,28,22,39,0,0,0,0
2017,Dergano,870,825,1456,405,124,59,439,544,7407,7616,806,317,502,656,26,56,33,32,7,8,163,227,116,266,0,0,0,0
2017,Affori,913,908,995,353,111,37,520,591,8594,9086,452,298,423,559,37,44,36,31,2,2,193,254,161,291,1,1,0,0
2017,Bovisasca,53,61,98,64,26,18,40,40,2914,3205,35,39,102,122,4,10,10,4,1,1,47,62,51,88,0,0,0,2
2017,Comasina,557,524,303,151,34,21,87,105,3050,3367,207,148,217,243,8,9,18,24,3,4,124,130,83,107,0,0,0,0
2017,Bruzzano,106,109,341,169,54,38,108,107,5046,5413,137,108,239,326,12,11,14,24,7,8,106,148,128,169,0,0,0,0
2017,Parco Nord,2,2,2,0,0,0,0,3,38,41,0,1,2,1,1,0,0,0,0,0,1,1,3,2,0,0,0,0
2017,Parco delle Abbazie,0,0,1,0,2,2,0,1,141,130,0,1,1,4,0,0,0,0,0,0,33,24,50,54,0,0,1,0
2017,Parco dei Navigli,0,0,6,3,0,0,0,0,147,97,1,2,2,1,0,1,0,0,0,0,5,8,7,9,0,0,0,0
2017,Parco Agricolo Sud,0,0,2,2,0,0,0,2,146,120,0,0,1,1,3,5,0,0,0,0,2,5,6,7,0,0,0,0
2017,Parco Bosco in Città,0,0,9,6,1,0,10,4,187,192,5,3,10,13,0,1,1,0,0,0,32,30,4,6,0,0,0,0
2018,Duomo,47,74,20,23,39,59,134,256,7290,7478,146,127,76,205,180,239,15,26,19,36,26,113,59,195,3,3,1,0
2018,Brera,48,77,187,52,109,87,124,272,7543,8324,107,128,69,200,192,265,29,31,37,48,57,151,94,263,3,3,1,0
2018,Giardini Porta Venezia,0,0,0,0,0,0,1,2,18,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Guastalla,20,45,12,7,17,25,112,263,6381,7014,157,140,66,205,90,148,32,42,13,31,32,107,47,169,1,0,0,0
2018,Vigentina,49,65,131,28,20,19,62,121,5818,6462,94,89,76,141,71,105,20,19,13,19,25,82,36,149,1,1,0,0
2018,Ticinese,89,104,196,84,11,11,122,162,8192,9480,107,78,120,203,115,150,22,38,15,22,49,144,57,173,2,1,0,0
2018,Magenta - S. Vittore,45,63,31,17,26,29,88,191,7652,8305,97,108,49,163,216,299,17,25,21,26,53,123,51,176,2,1,0,0
2018,Parco Sempione,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Garibaldi Repubblica,70,79,31,18,14,8,23,30,2349,2560,53,33,67,110,42,52,6,6,7,8,33,51,17,59,0,0,0,0
2018,Centrale,284,299,279,111,777,267,253,347,6942,7032,1026,242,236,290,110,122,109,40,12,26,86,164,81,198,1,1,0,0
2018,Isola,429,438,552,211,60,26,212,268,9005,9736,503,203,207,267,126,173,33,44,15,17,85,174,97,249,0,2,0,0
2018,Maciachini - Maggiolina,463,492,541,236,43,36,393,508,9954,11028,442,218,340,507,71,112,38,34,9,23,101,198,113,273,0,2,0,0
2018,Greco,346,334,312,138,134,122,385,422,5784,6169,317,166,252,336,31,42,41,23,0,3,104,120,69,212,0,0,0,0
2018,Niguarda - Cà Granda,301,383,712,491,124,112,250,318,14883,16314,304,221,491,709,43,82,42,37,7,11,164,272,186,437,1,0,0,1
2018,Bicocca,75,110,185,79,124,12,87,111,3594,3574,95,52,118,147,19,30,27,16,3,7,35,68,36,73,0,0,0,0
2018,Vle Monza,271,353,611,332,163,52,779,881,11045,11558,454,331,610,758,55,71,53,39,6,9,213,287,188,407,1,2,0,0
2018,Adriano,208,218,622,202,432,114,259,309,6675,6533,286,131,289,352,17,38,52,30,5,2,209,231,98,191,1,1,3,0
2018,Parco Lambro - Cimiano,94,143,274,166,32,31,272,318,7781,8813,127,100,333,444,33,66,47,44,4,2,104,181,83,209,1,1,0,0
2018,Padova,646,727,1971,803,181,105,1284,1438,11776,12787,890,479,1091,1378,64,90,72,49,10,11,342,474,287,576,0,0,0,0
2018,Loreto,957,948,2559,715,318,124,1280,1563,14533,15228,2285,721,1014,1216,119,169,154,68,11,9,258,417,254,531,2,3,0,0
2018,Buenos Aires - Venezia,402,512,342,184,112,110,531,738,25932,28875,644,300,362,659,340,480,123,144,57,66,144,418,218,724,10,11,0,0
2018,Città Studi,172,220,300,155,102,113,370,501,14447,16622,393,241,501,678,143,182,139,129,10,16,138,253,168,394,2,2,2,0
2018,Lambrate,77,87,220,109,38,18,182,219,4551,4891,133,74,156,207,23,31,69,56,4,4,83,126,51,105,0,0,0,1
2018,Parco Forlanini - Ortica,8,15,70,19,1171,88,9,17,359,354,324,7,30,37,5,14,34,3,0,0,28,27,16,21,0,0,0,0
2018,Corsica,127,152,169,105,26,18,300,315,7769,9095,172,77,217,338,48,78,32,48,6,8,71,171,111,255,1,0,0,0
2018,XXII Marzo,141,182,113,66,56,54,184,275,13499,15367,115,102,188,326,178,248,58,75,19,36,73,192,108,326,3,6,0,0
2018,Porta Romana,82,96,87,49,14,8,107,155,7129,7837,83,53,115,197,119,140,17,18,23,29,33,92,50,158,4,5,0,0
2018,Umbria - Molise,154,194,675,384,157,149,360,450,8706,9735,240,146,285,433,58,84,55,51,3,13,124,198,113,272,1,3,0,0
2018,Ortomercato,90,109,387,146,22,22,92,108,1269,1369,102,64,100,149,5,7,5,10,1,0,79,68,29,56,0,1,0,0
2018,Mecenate,72,76,316,221,140,46,187,212,7473,8600,195,139,386,517,29,33,23,16,3,11,145,208,124,249,0,1,0,0
2018,Parco Monlué - Ponte Lambro,10,11,319,170,280,26,83,85,1651,1602,135,76,258,325,4,5,24,7,2,0,54,96,45,43,0,0,0,0
2018,Triulzo Superiore,5,6,234,106,14,5,60,67,308,251,152,102,122,123,1,2,1,0,0,0,42,40,30,27,0,0,0,0
2018,Rogoredo,28,38,243,113,38,24,106,142,4267,4039,187,103,204,277,26,27,20,21,3,3,85,113,48,110,0,0,0,0
2018,Chiaravalle,0,2,29,12,0,3,10,10,458,441,25,8,7,8,1,0,0,0,0,0,5,9,6,7,0,0,0,0
2018,Lodi - Corvetto,304,356,1449,763,198,154,797,962,12610,14152,547,338,809,1081,52,103,65,55,6,6,335,469,231,517,0,1,2,0
2018,Scalo Romana,127,146,901,387,372,37,325,383,4068,4176,521,182,265,347,23,31,28,8,4,5,87,141,56,152,0,0,0,0
2018,Ex OM - Morivione,78,88,134,62,10,7,115,123,3146,3382,102,68,96,151,17,37,14,17,3,5,30,52,28,68,0,1,0,0
2018,Ripamonti,70,70,160,73,18,19,127,158,6306,6739,125,84,149,204,27,53,23,22,7,2,76,117,95,148,1,0,0,0
2018,Quintosole,0,0,34,9,5,0,2,7,662,107,11,6,5,3,2,0,3,3,1,0,23,3,25,14,0,0,0,0
2018,Ronchetto delle Rane,0,0,20,15,0,2,14,9,326,301,6,5,15,13,2,0,3,2,2,3,1,1,0,1,0,0,0,0
2018,Gratosoglio - Ticinello,163,143,411,330,113,52,175,191,7453,8400,216,156,184,326,8,12,15,20,4,4,71,96,99,159,0,0,0,0
2018,Stadera,233,250,783,422,112,93,499,573,11700,12428,568,307,461,645,43,76,35,32,9,12,170,263,154,345,0,2,0,0
2018,Tibaldi,74,84,321,130,31,25,140,184,4566,5069,154,81,146,234,29,52,10,16,4,5,29,83,62,134,0,1,0,0
2018,Navigli,65,82,218,116,23,32,97,132,7132,7932,167,73,185,244,91,126,20,30,15,27,77,149,56,163,2,3,0,0
2018,S. Cristoforo,82,84,654,295,71,37,106,146,5285,5712,159,103,172,249,28,54,23,23,7,3,91,139,96,149,1,1,0,0
2018,Barona,34,50,482,409,41,56,136,181,6830,7640,110,117,158,266,17,44,17,21,0,2,76,120,64,117,0,0,0,0
2018,Cantalupa,8,6,10,6,1,2,0,0,221,201,3,5,10,14,3,3,1,1,0,1,7,7,2,2,0,0,0,1
2018,Ronchetto S/N,58,77,307,194,14,18,88,107,5993,6768,107,72,175,253,28,35,15,12,2,2,61,95,53,93,0,0,0,0
2018,Giambellino,274,264,1587,935,116,140,619,820,10872,12442,514,377,538,764,70,96,30,35,3,8,259,349,142,325,2,2,0,2
2018,Tortona,43,60,82,42,5,16,59,109,6389,7473,56,42,53,156,81,123,8,19,6,17,23,77,31,106,2,0,0,0
2018,Washington,67,91,78,36,28,24,197,296,11155,13315,88,88,102,236,195,281,40,66,19,24,31,152,98,305,1,2,1,0
2018,Bande Nere,410,426,480,257,58,52,688,976,17160,20173,446,282,546,819,130,181,117,131,22,24,186,367,160,481,1,2,1,0
2018,Lorenteggio,99,116,300,195,20,22,108,147,5785,6385,103,84,136,199,20,39,12,20,2,0,98,123,53,153,0,1,0,0
2018,Muggiano,0,2,12,4,11,11,9,10,1452,1464,5,9,25,35,1,8,2,1,0,1,12,18,8,21,0,0,0,0
2018,Baggio,86,97,692,396,80,87,558,574,11287,12738,360,267,801,930,20,44,20,15,3,1,234,299,141,287,0,0,0,0
2018,Forze Armate,149,151,668,463,97,82,401,470,9409,10461,181,176,409,560,20,37,20,13,3,3,143,243,103,256,1,1,0,0
2018,Selinunte,249,293,2676,1661,245,212,586,715,7998,9234,309,209,480,739,55,94,36,34,3,9,268,350,137,324,0,1,0,0
2018,De Angeli - Monte Rosa,148,169,67,44,29,30,157,219,8663,10116,85,69,146,278,245,292,22,23,7,24,58,166,90,252,0,1,0,0
2018,Tre Torri,33,23,1,2,3,3,10,17,871,928,5,6,11,28,72,71,5,6,5,8,12,25,13,29,0,0,0,0
2018,S. Siro,80,87,128,95,36,33,183,257,5100,5348,73,75,162,206,293,286,9,10,13,10,45,98,43,113,0,0,0,0
2018,Quarto Cagnino,71,84,169,109,12,15,73,93,4272,4571,28,23,88,113,13,29,6,7,3,3,25,49,28,74,0,0,0,0
2018,Quinto Romano,3,2,86,44,15,6,39,42,2040,2176,31,29,50,68,3,7,2,5,0,1,30,30,22,40,0,0,0,0
2018,Figino,2,6,57,47,4,12,29,37,900,893,34,31,55,77,2,1,1,0,1,0,34,43,19,27,0,0,0,0
